Date,bolling_upper,sma,bolling_lower,bbw,ema,macd,k,rsi,williams_r,atr,adx,adj_close,return
2002-11-15,-0.9797338599708468,-0.9750054074839578,-0.9570270534231858,-0.7370649487033447,-0.9764391085990608,0.4247100050898054,0.43164478922450056,0.11561831029509917,-0.43164478922450045,-0.5098805184812936,-0.7364012680008782,60.76467514038086,-0.0011247396
2002-11-18,-0.9789815206658203,-0.9746208752914033,-0.9569293876355113,-0.7265638421796171,-0.9756275282557337,0.4247520163167575,0.4395057019284059,0.16371757759421146,-0.4395057019284061,-0.5269330730941517,-0.8032726479882962,60.16671371459961,0.0026847124
2002-11-19,-0.9789344994592561,-0.9741402100507102,-0.9560015626526027,-0.7410270714396499,-0.9753075809435083,0.4246494037523114,0.36775893560961226,0.0773206275944176,-0.36775893560961215,-0.5409354433740161,-0.3816500144789178,60.027198791503906,-0.0047189593
2002-11-20,-0.978887478252692,-0.9738998774303637,-0.9556597323957418,-0.7459143591018325,-0.9751197524470241,0.42425061366995975,0.36503500936331523,0.05702425117913901,-0.36503500936331534,-0.550286580877811,-0.6214860717742867,60.76467514038086,0.0061154366
2002-11-21,-0.9785583298067428,-0.9732750126174626,-0.954683074518996,-0.7565715427927868,-0.974484086257302,0.4242481451246789,0.3794336925876982,0.14769603764518302,-0.3794336925876982,-0.5492623988172485,-0.5051582566825098,62.55855178833008,0.0036017895
2002-11-22,-0.9756430149997649,-0.972409815184215,-0.9559527297587654,-0.6894803518027335,-0.9727829134956575,0.4260404325887108,0.5014905740941971,0.3348444110674462,-0.5014905740941973,-0.5764754174687896,-0.2744841449038362,62.17320251464844,0.079542875
2002-11-25,-0.9740913151831476,-0.9718810834194526,-0.9564410586971384,-0.656976148625954,-0.971555655814703,0.4285582931218015,0.5020227679507094,0.27273732371506365,-0.5020227679507094,-0.5960866414201242,-0.4654536048611426,62.372467041015625,0.06705773
2002-11-26,-0.9726806789862228,-0.9714004181787594,-0.9569782205293486,-0.626061807579637,-0.9703642609269713,0.4315659731922421,0.5051677782482964,0.2932412115993086,-0.5051677782482964,-0.5880800839283087,-0.5725098212449262,60.97731399536133,-0.0070943236
2002-11-27,-0.9732449334649927,-0.971640750799106,-0.956880554741674,-0.6365051789655358,-0.9702263128780929,0.4334557187572574,0.4831479497555571,0.07417287939254646,-0.48314794975555697,-0.6031025327631733,-0.867547583391405,62.65152359008789,-0.06858438
2002-11-29,-0.9712230215827339,-0.9708236198899276,-0.9572712178923724,-0.5984594118701545,-0.9690332282447108,0.4359178286089842,0.5307580130050507,0.2524767535492649,-0.5307580130050509,-0.5999353066111166,-0.5796083936904441,62.3060302734375,0.057030797
2002-12-02,-0.9700474914186298,-0.9698622894085415,-0.9565875573786502,-0.5914425950406872,-0.9682207573385674,0.4382701299753804,0.5293055013241581,0.2010623140591119,-0.5293055013241583,-0.6239130817792933,-0.4654915120537424,62.53855514526367,0.009265661
2002-12-03,-0.9694832369398598,-0.9685164267346007,-0.9544389100498095,-0.6177772569463164,-0.9673675172630578,0.44056638246233715,0.5894968694124327,0.22566335155222284,-0.5894968694124327,-0.6011743140372765,-0.12603099700460807,61.72138595581055,0.002969861
2002-12-04,-0.9699064277989373,-0.9676031627772838,-0.952143764039457,-0.6615277059235531,-0.9671520243328634,0.4419041907334087,0.5792646897789413,0.09979617935163199,-0.5792646897789413,-0.6147776906358415,-0.3866949378414093,61.422393798828125,-0.04844272
2002-12-05,-0.9711289791696055,-0.9667379653440362,-0.9490672917277078,-0.7299246414746126,-0.9671569822908231,0.4421687538413075,0.4343402797268645,0.05516827455244533,-0.4343402797268645,-0.6236085495688629,-0.4779700608581634,60.64509201049805,0.01842475
2002-12-06,-0.971270042789298,-0.9665937657718282,-0.9486766285770094,-0.7383862407610039,-0.96765969738182,0.4408960792338805,0.42143448929000793,-0.057322725579595946,-0.42143448929000815,-0.6174501292847133,-0.6842891115916634,61.1500129699707,-0.045927465
2002-12-09,-0.9713170639958622,-0.9664976327236896,-0.9483836312139857,-0.7437707204405781,-0.9677716204931204,0.4389778813373022,0.42981785362541025,0.012283715679284768,-0.42981785362541025,-0.6075331148861136,-0.946020848281388,59.4226188659668,-0.01286459
2002-12-10,-0.9706117458973997,-0.9667379653440362,-0.949604453559918,-0.713278949014583,-0.9689762529286797,0.4350536791901991,0.4214790195364171,-0.21485786466050327,-0.4214790195364171,-0.6047040158506033,-0.8720868674557171,60.21989059448242,-0.042286098
2002-12-11,-0.9707528095170922,-0.9666898988199668,-0.9493602890907314,-0.7193812703541231,-0.9695090444707384,0.43053839629626744,0.43427311472649954,-0.10334779343664702,-0.43427311472649954,-0.6045221282871197,-0.9821750910330884,60.432472229003906,0.020703435
2002-12-12,-0.9706587671039639,-0.9667860318681055,-0.9497021193475925,-0.7124718605201186,-0.9698344864360222,0.4259003040740401,0.43768448574400076,-0.07417564240938124,-0.43768448574400054,-0.6203771737258894,-0.887229231608269,60.3261833190918,0.03246641
2002-12-13,-0.9715051488221188,-0.9675550962532145,-0.9503857798613146,-0.7146970452176213,-0.9701846902684963,0.42118435691076694,0.4359788308431334,-0.08899735057863989,-0.4359788308431334,-0.6253440901547965,-0.43429775672787063,59.35616683959961,0.0500865
2002-12-16,-0.9715991912352471,-0.9685164267346007,-0.9522414298271316,-0.6862855694675791,-0.971110190157105,0.4156597846617225,0.4292317137821249,-0.2195651067539418,-0.4292317137821249,-0.6230495367773401,-0.26830718670870246,60.91357421875,-0.007771671
2002-12-17,-0.9726336577796586,-0.9689970919752938,-0.9521925969332943,-0.7032704756003751,-0.9709136558298902,0.41112759323717984,0.4571557600900713,0.002471282549310283,-0.4571557600900714,-0.6089612728927161,-0.5550171609949854,60.41291809082031,0.019209981
2002-12-18,-0.972727700192787,-0.969189358071571,-0.952485594296318,-0.7000090805215582,-0.9710643547031315,0.40694087134975776,0.44928918598574863,-0.06586826463015516,-0.4492891859857484,-0.6218467599709465,-0.7362228024033832,59.718658447265625,-0.018295169
2002-12-19,-0.9743734424225325,-0.9701987550770266,-0.952827424553179,-0.7203301316845273,-0.9716401306514297,0.40248040845201194,0.4704611133037102,-0.15692480113534468,-0.47046111330371043,-0.64350527390639,-0.148721220544339,59.231353759765625,0.047039986
2002-12-20,-0.975690036206329,-0.9712562186065514,-0.9536087508545756,-0.7284516399179114,-0.972451603942122,0.3975279880701461,0.518393231966962,-0.21831550196680838,-0.518393231966962,-0.6185082710844167,-0.10810882847612768,59.97897720336914,-0.03186333
2002-12-23,-0.9782762025673579,-0.9721694825638684,-0.9526809258716671,-0.7845635596645878,-0.9726754928237447,0.3930650566814604,0.3362898076961631,-0.10514869438339403,-0.336289807696163,-0.6562703318487533,0.2440106363098835,60.152523040771484,0.12205088
2002-12-24,-0.9798279023839752,-0.9726982143286308,-0.9521925969332943,-0.817333115885936,-0.9727582495201661,0.389233080696302,0.3162203118234723,-0.07933856821541341,-0.3162203118234721,-0.6487322186433473,-0.06790052032054372,59.72533416748047,-0.011444449
2002-12-26,-0.9811915173743359,-0.9732750126174626,-0.9519484324641078,-0.8432302279327907,-0.9731038922488631,0.3855729196633282,0.23985918807498918,-0.14138487136932454,-0.2398591880749893,-0.674171588630714,-0.21661326190394004,59.66523361206055,0.017653465
2002-12-27,-0.9815676870268492,-0.9736114782859477,-0.9521925969332943,-0.8453448977622742,-0.9734419867065924,0.3820995972425858,0.15928053027562328,-0.15030801354971968,-0.1592805302756235,-0.668677511481377,-0.4528527241160071,58.33013916015625,0.005032301
2002-12-30,-0.9818498142662341,-0.974572808767334,-0.9539505811114367,-0.8214352428355489,-0.9745910855707411,0.3776825349081081,0.17912284091963304,-0.33311980205718283,-0.17912284091963326,-0.6767647854683617,-0.34454720032875397,58.83081817626953,-0.023514748
2002-12-31,-0.9815676870268492,-0.9747650748636112,-0.9545854087313214,-0.8065233914679658,-0.9752659279532443,0.3732370375327052,0.2159618482368202,-0.24345744381192735,-0.2159618482368202,-0.6893762721249448,-0.4043274375086616,58.97768783569336,0.019975662
2003-01-02,-0.9818027930596699,-0.975197673580235,-0.9552690692450434,-0.7991872634041381,-0.9757566162041068,0.3690764442597303,0.2474465832487278,-0.21706607627487862,-0.24744658324872792,-0.6875288026167443,-0.3736247318671483,60.85348129272461,0.004796982
2003-01-03,-0.9812855597874641,-0.9750534740080271,-0.9555132337142299,-0.7868430324417228,-0.9749790909380621,0.3669530650280002,0.27163944210727786,0.07430607929234867,-0.27163944210727775,-0.6615851862071225,-0.9689291017374679,60.9936637878418,-0.00018066168
2003-01-06,-0.9804861992758734,-0.9748131413876806,-0.9558062310772536,-0.7691490593137642,-0.9742153484756458,0.366430792674151,0.26033727700878573,0.09316357299956035,-0.26033727700878573,-0.6686843794837484,-0.9929319996112154,62.128475189208984,0.010632873
2003-01-07,-0.977711948088588,-0.9738998774303637,-0.9567828889539994,-0.7086944404205019,-0.9728257793321381,0.36804065890552984,0.49132911025214865,0.23688661274333067,-0.49132911025214876,-0.6463744986220307,-0.49549101270629337,61.75468063354492,-0.012065947
2003-01-08,-0.9766774815441764,-0.9736114782859477,-0.9572712178923724,-0.6842197354974447,-0.9718611690523878,0.3707107027394929,0.48516173747873625,0.17095533803682628,-0.48516173747873614,-0.6662208050731355,-0.5980831346821274,61.03372573852539,-0.011393011
2003-01-09,-0.9762072694785349,-0.9733711456656012,-0.9573200507862096,-0.6759874110751242,-0.9714874611519924,0.37335783243617615,0.47326643958574555,0.04902465863155325,-0.47326643958574577,-0.660825435974237,-0.8174813121832751,62.00833511352539,-0.045255363
2003-01-10,-0.9744674848356609,-0.9726020812804922,-0.957564215255396,-0.6444865806475388,-0.9705386460339821,0.3767579503069196,0.489346875303728,0.17722814572235812,-0.4893468753037279,-0.6518496233164711,-0.43914373485607205,62.14851760864258,0.041496754
2003-01-13,-0.9729628062256077,-0.9715926842750366,-0.9570758863170231,-0.6288764520138881,-0.969626452366529,0.3806582557836886,0.49165979744396315,0.19488895043755927,-0.49165979744396315,-0.6656193291728235,-0.2582638281216182,62.128475189208984,0.0187881
2003-01-14,-0.9716462124418113,-0.970871686413997,-0.9569782205293486,-0.6098997678929987,-0.9688487360375702,0.3847186752043814,0.5092083783340868,0.19107790118398138,-0.5092083783340868,-0.6547909619039163,-0.22104859127529475,62.16188049316406,-0.015596032
2003-01-15,-0.9704706822777073,-0.9701506885529573,-0.9567828889539994,-0.5948440764699199,-0.9681532952101791,0.3887436600648042,0.5097356173105774,0.19587138367906465,-0.5097356173105774,-0.6606430287887892,-0.28739611516492625,61.52771759033203,-0.006416142
2003-01-16,-0.9700474914186298,-0.9695258237400562,-0.9559527297587654,-0.6018681043719343,-0.9679572151044483,0.39199941912382297,0.4997265660453307,0.06722936034762594,-0.4997265660453307,-0.6383795718630029,-0.3959402696355063,61.17390060424805,-0.050930083
2003-01-17,-0.9699534490055015,-0.9690451584993631,-0.9549760718820197,-0.6162844246281165,-0.9680141520573557,0.39426296035133634,0.4941422400994029,-0.0009667012395968566,-0.494142240099403,-0.6455111516352642,-0.4653847303488884,60.59981918334961,-0.104976
2003-01-21,-0.9714111064089904,-0.9682280275901848,-0.9518995995702705,-0.6888969565641203,-0.9684316074985792,0.39522113586415175,0.4850814603746072,-0.10670238411246036,-0.4850814603746072,-0.6576353894381859,-0.4157609922615333,59.464996337890625,0.0
2003-01-22,-0.9720694033008888,-0.9680357614939076,-0.9507764430120129,-0.7172336328814036,-0.9695210685618524,0.39420958535717876,0.4671704473108538,-0.28800507895494576,-0.4671704473108538,-0.6430602584235141,-0.6306455177533712,58.764060974121094,0.0
2003-01-23,-0.9717872760615037,-0.9680838280179769,-0.9512159390565484,-0.7057824531143577,-0.9709147189855085,0.3912426029554479,0.3656278473127068,-0.3841728650628695,-0.3656278473127069,-0.6461442527335908,-0.7830311688157822,59.231353759765625,0.0
2003-01-24,-0.9711760003761697,-0.9686606263068086,-0.9529739232346909,-0.6678424617581609,-0.971822913831657,0.3874536242315032,0.37750928137997986,-0.288019477108831,-0.3775092813799801,-0.672370383717078,-0.6754261812568463,57.60919189453125,0.0
2003-01-27,-0.9692481309070391,-0.969814222884472,-0.9573200507862096,-0.567046874045134,-0.9736501718624302,0.3817835823523441,0.5049803464113056,-0.490415271965864,-0.5049803464113058,-0.6388106069842713,-0.36217371356346617,56.76142883300781,0.0
2003-01-28,-0.9682136643626276,-0.9716888173231752,-0.9621545072761012,-0.4709956946533783,-0.9757773945654071,0.37428654687378904,0.5817108686039376,-0.5766598319641836,-0.5817108686039377,-0.6398881479116216,0.3870277689381658,57.29545974731445,0.0
2003-01-29,-0.96835472798232,-0.9731788795693239,-0.9650844809063385,-0.42406325068099593,-0.9772785585105533,0.3663156240293697,0.5878709832451963,-0.46778748189837915,-0.587870983245196,-0.6375572151077418,0.3870277689381658,57.75606918334961,0.0
2003-01-30,-0.9687308976348333,-0.9743324761469875,-0.96703779665983,-0.3968139946654837,-0.9782842172114117,0.35875448297803625,0.5931841717794328,-0.37704573655276075,-0.5931841717794328,-0.613005519431145,0.09993303883352445,56.407623291015625,0.0
2003-01-31,-0.9696243005595524,-0.9762551371097599,-0.9699677702900673,-0.36055227506664467,-0.9800204329075992,0.3505829183192264,0.5850442015507173,-0.5253391411126922,-0.5850442015507173,-0.5913293235914421,0.3929388225657027,57.52241897583008,-0.024291098
2003-02-03,-0.9719753608877604,-0.9778413324040472,-0.970749096591464,-0.38358864108355795,-0.9808103285620724,0.3433444209839003,0.6033474495045201,-0.32244461132862245,-0.6033474495045202,-0.5800770954151986,0.5088058154190902,57.535770416259766,0.0
2003-02-04,-0.9749376969013025,-0.9794275276983345,-0.9708955952729759,-0.42743822516338026,-0.981486343641289,0.3370780816159906,0.5946634265757327,-0.3201115102217146,-0.5946634265757329,-0.589547843342877,0.43086763699770336,56.94167709350586,0.0
2003-02-05,-0.978605351013307,-0.981205989088899,-0.970749096591464,-0.48811255297385636,-0.9824531654064605,0.3312397305236532,0.5896546393716908,-0.3918813932275803,-0.5896546393716908,-0.5856110708371713,0.5067186138490412,56.62125015258789,0.0
2003-02-06,-0.9819908778859265,-0.982888317431325,-0.9706514308037895,-0.5441199503926668,-0.9834965404227001,0.3256965953523856,0.5650322243278496,-0.42962049068519736,-0.5650322243278496,-0.5758835349591251,0.2367565488471408,55.993751525878906,0.0
2003-02-07,-0.9854234259651102,-0.9846667788218895,-0.9707002636976267,-0.5990488835112103,-0.9848031608089183,0.32008123122189525,0.5270604073438956,-0.5011891475607602,-0.5270604073438958,-0.5803955772171253,0.2650844988174399,55.78013610839844,0.0
2003-02-10,-0.9888089528377298,-0.9863010406402462,-0.9705537650161149,-0.6573093204399529,-0.9860725387261161,0.31452514787679386,0.544001910233679,-0.5250354160679614,-0.5440019102336792,-0.5616907497687201,0.15497750426236845,56.04047393798828,0.0
2003-02-11,-0.9910659707528096,-0.9875027037419789,-0.9706025979099522,-0.6939599280593984,-0.9870057335226564,0.309547120053983,0.4857038886151699,-0.4662031683368254,-0.4857038886151698,-0.5702750007039676,0.0946035052211982,55.72671890258789,0.0
2003-02-12,-0.9924766069497343,-0.9885601672715038,-0.9712374255298369,-0.7065777781588232,-0.9880156870347961,0.3049717917460597,0.48077400341274923,-0.5053912629949591,-0.48077400341274945,-0.556906014138131,-0.1487099501233048,54.872283935546875,-0.072066724
2003-02-13,-0.9948746884845066,-0.9900502295176524,-0.9718234202558843,-0.7368825478705241,-0.9894388572862433,0.3001885103941575,0.4522879089086178,-0.6045774846974852,-0.4522879089086177,-0.5531828105592164,-0.06242900931587614,54.93235778808594,0.0
2003-02-14,-0.9952038369304557,-0.9909634934749694,-0.9733372399648403,-0.7161397430766365,-0.9906337512002815,0.29561479547128133,0.45114903741656165,-0.5894460440723569,-0.45114903741656176,-0.5691520460761159,-0.13462553932878196,56.08718490600586,0.0030344725
2003-02-18,-0.9954389429632764,-0.9912038260953159,-0.9735814044340267,-0.7158678883495417,-0.9909288325225097,0.29251080555149334,0.47117446630889015,-0.3212136786802122,-0.47117446630889004,-0.5656170107055345,-0.7136754436607917,57.23539352416992,-0.0147842765
2003-02-19,-0.9954859641698406,-0.9912038260953159,-0.9735325715401895,-0.7175177249944054,-0.9904483201518366,0.2916740620579785,0.4910851262508029,-0.10510469849756632,-0.49108512625080303,-0.5651040535574098,-0.9624764253045182,56.78144836425781,0.016871214
2003-02-20,-0.9965204307142521,-0.9915402917638011,-0.9731419083894912,-0.7419166763705971,-0.9903229529096573,0.2921284799762274,0.46445195674236617,-0.17598057394749744,-0.46445195674236595,-0.5887748483352526,-0.891141252517929,56.254085540771484,0.0089764595
2003-02-21,-0.9965674519208163,-0.9915883582878704,-0.9731907412833285,-0.7418668058630639,-0.9905524546786274,0.2930949908679963,0.4517962658617203,-0.25496301134862354,-0.45179626586172017,-0.610631077141468,-0.9211517028123385,56.90164566040039,-0.022388697
2003-02-24,-0.9973197912258428,-0.991828690908217,-0.9728489110264674,-0.7606341500102909,-0.9903361304265361,0.29507272246728755,0.46360819711784274,-0.1343785757932866,-0.46360819711784285,-0.6015464445956167,-0.8826807155718948,55.80014419555664,0.009205818
2003-02-25,-0.9986363850096394,-0.9924054891970487,-0.9726535794511183,-0.7865888385024165,-0.9908549495596156,0.2967961494752065,0.41568313877161267,-0.29523994680421717,-0.4156831387716128,-0.590723041219817,-0.7729908068452835,56.441017150878906,-0.0031185746
2003-02-26,-0.9991065970752809,-0.992597755293326,-0.9725559136634436,-0.7963706528302524,-0.9908936549385485,0.29896947924463246,0.4280809279957778,-0.17912025238179718,-0.4280809279957778,-0.5617926848581625,-0.8069525517649632,55.61324691772461,0.031141639
2003-02-27,-0.9995297879343584,-0.9929342209618112,-0.9728489110264674,-0.7985785013578859,-0.9914579789590046,0.3007383582177412,0.3443992928616293,-0.2940141993751516,-0.3443992928616295,-0.578224668813295,-0.6032431495692284,56.30751419067383,-0.030201137
2003-02-28,-0.999388724314666,-0.9927900213896033,-0.9727512452387929,-0.7978686837675577,-0.9915018846264889,0.3028951291953015,0.3596805702772754,-0.17098305030573546,-0.3596805702772756,-0.5731677641012538,-0.8505429239345935,56.72138977050781,0.02556312
2003-03-03,-0.9989185122490243,-0.9925016222451873,-0.972604746557281,-0.792306889751485,-0.9912745526407286,0.3057090517114567,0.3687902428737355,-0.1011684132883176,-0.3687902428737355,-0.5951457661380564,-0.9934681459392961,56.13394546508789,-0.0076733828
2003-03-04,-0.9988714910424601,-0.992453555721118,-0.9725559136634436,-0.7923479427738515,-0.9914542101612328,0.3084388445495114,0.3558602089413714,-0.19040009816590175,-0.35586020894137127,-0.582924559594511,-0.8708021958771863,55.252769470214844,0.00773263
2003-03-05,-0.9987304274227677,-0.992597755293326,-0.9730442426018165,-0.7814453659205398,-0.9921749373230251,0.3103179208561193,0.33646494813286143,-0.31240487781662785,-0.33646494813286165,-0.5898531179382422,-0.8083984986217195,55.76011657714844,-0.032536983
2003-03-06,-0.9992006394884093,-0.9923093561489101,-0.9719699189373963,-0.8082086519384243,-0.9924742485449107,0.3120960874892682,0.34763199026368774,-0.21910255110937293,-0.34763199026368774,-0.5949878308295743,-0.8756502169284375,55.23942565917969,0.031299353
2003-03-07,-0.9994827667277942,-0.9922132231007714,-0.9714327571051861,-0.8223610554357554,-0.993067526851451,0.3133654422621375,0.17199104117141384,-0.291839819123368,-0.17199104117141373,-0.6123750674709536,-0.8877219984984372,55.70669937133789,-0.0282709
2003-03-10,-0.9994827667277942,-0.9923574226729794,-0.9716769215743725,-0.8181117764602358,-0.9932820780929869,0.3147492454286245,0.2811521082067574,-0.20400427869314475,-0.2811521082067574,-0.6121528162804544,-0.6303169672908993,54.289154052734375,0.05830872
2003-03-11,-0.9995297879343584,-0.993366819678435,-0.9736790702217013,-0.7840814373304061,-0.994376974968861,0.31498065053326885,0.34744193444927096,-0.3916541808022468,-0.34744193444927085,-0.6000003174901241,0.007415121294953364,53.78647232055664,-0.022917628
2003-03-12,-0.9990595758687169,-0.9943762166838905,-0.9762672135950776,-0.7305968175783077,-0.9956482130675769,0.3140609043925682,0.4032131879074079,-0.44949063193327843,-0.4032131879074079,-0.5936666806983666,0.02833463921736401,54.14839172363281,0.0
2003-03-13,-0.9990125546621527,-0.9950972145449302,-0.9777810333040335,-0.7030262936943676,-0.9965178843107333,0.31280911147298696,0.5117540184327327,-0.37737772825508153,-0.5117540184327328,-0.5824478918489939,0.1334518147880217,55.94464111328125,0.0
2003-03-14,-1.0,-0.9954336802134154,-0.9774392030471726,-0.7260870080325457,-0.996119815884765,0.31307735774144674,0.5399776396873974,-0.072032088531503,-0.5399776396873975,-0.5795698262972393,-0.6063756363412939,56.06528091430664,0.023455143
2003-03-17,-0.9998119151737433,-0.9953375471652768,-0.9774392030471726,-0.7228430756197506,-0.9956974671014599,0.3145672827951287,0.5418731961017802,-0.05404055808662778,-0.54187319610178,-0.5778013790228189,-0.7949518008286534,57.92854309082031,0.0
2003-03-18,-0.9975548972586636,-0.9948088154005144,-0.9787576911807794,-0.6607331290347196,-0.9941366783276298,0.3185831980633851,0.608870340154714,0.19059736369573765,-0.608870340154714,-0.5478526339137393,-0.6612879742803277,58.297149658203125,0.0
2003-03-19,-0.9946866036582499,-0.9938955514431974,-0.9798808477390369,-0.5919769176490233,-0.9925476383657835,0.3245717531581065,0.6267834813551045,0.232217744739742,-0.6267834813551044,-0.5526898915866343,-0.6188227904109289,58.71942901611328,0.0
2003-03-20,-0.9918653312644002,-0.9930784205340191,-0.9811016700849692,-0.5226782041233979,-0.9908996981992559,0.3321196244100155,0.6572463204372934,0.27967806153098906,-0.6572463204372934,-0.5527688700424385,-0.5754729901717074,58.89368438720703,0.0
2003-03-21,-0.9894202285230639,-0.9923574226729794,-0.9821271608555523,-0.46353764078028425,-0.9893597480897283,0.3406527394860499,0.6723253773378208,0.29951845298528657,-0.6723253773378208,-0.5260330493482187,-0.6207276546695841,60.086708068847656,0.0
2003-03-24,-0.9852823623454178,-0.9909634934749694,-0.9836898134583455,-0.3675084178211516,-0.9872601390177386,0.3506401143598934,0.7172700310812321,0.4261037730242656,-0.7172700310812319,-0.5303852573817875,-0.46528206815973205,58.109493255615234,0.026221037
2003-03-25,-0.984153853387878,-0.9900021629935831,-0.9828108213692743,-0.36489441626894437,-0.9867082992156497,0.3594970529190229,0.6978964430345949,0.09378234087801829,-0.697896443034595,-0.5251710197092643,-0.5117463722414778,58.71270751953125,0.0
2003-03-26,-0.9826491747778248,-0.9889927659881276,-0.9823224924309014,-0.34932308603222817,-0.9858432475323337,0.3678036832354905,0.7038069918402956,0.16288691033399672,-0.7038069918402955,-0.5129666288471693,-0.4511292286659643,58.3172721862793,0.0
2003-03-27,-0.9818498142662341,-0.9879353024586027,-0.9810528371911319,-0.35925484474670266,-0.9853470954600986,0.37507063152712594,0.6999323489870064,0.10239245787489248,-0.6999323489870066,-0.5095820545344744,-0.45112922866596417,58.297149658203125,0.0
2003-03-28,-0.9810974749612075,-0.9870220385012858,-0.9799785135267116,-0.3663307191882965,-0.9849299998805899,0.3813300765176517,0.6997351799354723,0.09920605776612645,-0.6997351799354723,-0.5218104069336329,-0.4146591045986565,58.14302062988281,0.0
2003-03-31,-0.981520665820285,-0.9857242423514143,-0.9769020412149624,-0.4276285501376812,-0.9846673470144135,0.3865137001722807,0.6982249584457676,0.0734049091865756,-0.6982249584457676,-0.53982701519994,-0.27298467789452996,56.84272766113281,0.0
2003-04-01,-0.9835425777025438,-0.9846667788218895,-0.9726535794511183,-0.5346095495518165,-0.985273482936711,0.3895851738075309,0.6854841372927449,-0.12730822499944328,-0.685484137292745,-0.5392793647335359,-0.49456735702076526,57.65373992919922,0.0
2003-04-02,-0.986222786476701,-0.9834651157201567,-0.9674284598105284,-0.6682447846863573,-0.985278766849442,0.3918037958125484,0.616095174911695,-0.00772083872127316,-0.616095174911695,-0.5482337889490517,-0.23068998526818663,59.06793212890625,-0.02555108
2003-04-03,-0.9864578925095218,-0.9824076521906319,-0.9649868151186639,-0.713528730571282,-0.9843765438467741,0.39459307641841224,0.5359821956083375,0.1718858703021524,-0.5359821956083377,-0.5757540481680172,-0.27105678416856294,58.886959075927734,0.0
2003-04-04,-0.9875393802604975,-0.9813982551851763,-0.9619103428069147,-0.7831061436099341,-0.9837106600268153,0.39746845396267605,0.5332008284557894,0.14273314354073174,-0.5332008284557894,-0.5850626748065227,-0.3567188411474346,59.168460845947266,0.0
2003-04-07,-0.9870221469882917,-0.9810137229926218,-0.9615685125500537,-0.7802536727852374,-0.9829530573313277,0.40050628025414725,0.4101606650624683,0.17796192236531105,-0.4101606650624684,-0.6504314225422494,-0.6786017944774934,59.168460845947266,0.050307512
2003-04-08,-0.9865989561292142,-0.9806772573241366,-0.9614220138685419,-0.7757789545024445,-0.9822964683285718,0.40349605297683877,0.48719466094710895,0.17796192236531083,-0.48719466094710895,-0.6178230190443132,-0.4004625891596052,59.14167785644531,0.0019526482
2003-04-09,-0.9863168288898293,-0.9805330577519287,-0.9614220138685419,-0.7711433273275964,-0.9817445982024318,0.406268235069835,0.48675344872298676,0.17272568185096993,-0.48675344872298687,-0.630454945060001,-0.6026824022531089,58.4044075012207,-5.3584576e-05
